subj,trial,condition,target,fb_true,respond,error,trial_duration,fb_time,fb,conf,fb_offset,viewAmount
Test_27,179,FB,-68.5162,56.62329,102.22251,33.70631,17.69166667,5.116666667,-1.641279,0.889995,-58.264569,0
Test_27,180,FB,32.705,244.317,-100.8356,68.1306,20.76666667,3.158333333,-12.8822,0.7139972,-257.1992,0
Test_27,181,FB,-301.06,66.31877,328.2851,27.2251,54.20833333,22.425,12.35318,0.6959975,-53.96559,0
Test_27,182,FB,-332.0467,249.4593,320.4801,-11.5666,52.00833333,28.38333333,-72.83678,0.6609979,-322.29608,0
Test_27,183,FB,-190.9101,34.30251,235.7361,44.826,43.875,18.06666667,34.31258,0.5189998,0.01007,0
Test_27,184,FB,-138.444499,233.0238,215.1568,76.712301,33.11666667,10.65833333,54.19914,0.4510006,-178.82466,0
Test_27,185,FB,122.1094,97.7243,-162.5918,40.4824,33.05833333,13.3,12.83727,0.6619979,-84.88703,0
Test_27,186,FB,-299.4395,277.034,309.6701,10.2306,50.26666667,23.53333333,-27.82857,0.6039987,-304.86257,0
Test_27,187,FB,-350.0546,78.14666,370.5591,20.5045,57.18333333,26.68333333,-9.846299,0.6399982,-87.992959,0
Test_27,188,FB,200.08039,259.6518,-244.4655,44.38511,50.68333333,16.48333333,8.081884,0.6229984,-251.569916,0
Test_27,189,FB,-276.0362,74.25206,285.0521,9.0159,43.45833333,18.06666667,-24.93166,0.6489981,-99.18372,0
Test_27,190,FB,303.12326,241.2483,-362.7136,59.59034,57.39166667,25.90833333,-14.06684,0.5989987,-255.31514,0
Test_27,191,noFB,333.6991,41.79812,-400.65655,66.95745,60.43333333,60.43333333,0,0.4590005,-41.79812,0
Test_27,192,noFB,153.94223,178.0786,-199.60492,45.66269,31.25,31.25,0,0.6899976,-178.0786,0
Test_27,193,noFB,-23.83021,345.4576,70.57364,46.74343,14.825,14.825,0,0.9129947,-345.4576,0
Test_27,194,noFB,-50.39285,181.9385,92.09014,41.69729,18.63333333,18.63333333,0,0.7519968,-181.9385,0
Test_27,195,noFB,328.81005,21.601,-368.23855,39.4285,53.53333333,53.53333333,0,0.8489955,-21.601,0
Test_27,196,noFB,190.42009,188.1453,-226.00292,35.58283,30.89166667,30.89166667,0,0.657998,-188.1453,0
Test_27,197,noFB,-294.2405,19.21792,321.6521,27.4116,51.38333333,51.38333333,0,0.5819989,-19.21792,0
Test_27,198,noFB,-0.5124,202.259,0.0191,0.4933,2.775,2.775,0,1,-202.259,0
Test_27,199,noFB,-324.5048,28.64099,337.873,13.3682,45.56666667,45.56666667,0,0.7289971,-28.64099,0
Test_27,200,noFB,217.19853,202.6151,-296.6932,79.49467,39.075,39.075,0,0.729997,-202.6151,0
Test_29,1,noFB,281.3109,269.0151,-231.51048,-49.80042,74.89033333,74.89033333,0,0.7029974,-269.0151,0
Test_29,2,noFB,-165.87096,137.2622,164.13124,-1.73972,69.43008333,69.43008333,0,0.732997,-137.2622,0
Test_29,3,noFB,46.15721,306.6105,-60.20284,14.04563,43.78733333,43.78733333,0,0.8039961,-306.6105,0
Test_29,4,noFB,-339.94688,117.8864,309.09103,-30.85585,82.02333333,82.02333333,0,0.6609979,-117.8864,0
Test_29,5,noFB,-208.0588,263.6821,199.5811,-8.4777,79.79333333,79.79333333,0,0.7149972,-263.6821,0
Test_29,6,noFB,32.040994,64.24247,-34.428939,2.387945,33.41916667,33.41916667,0,0.7909963,-64.24247,0
Test_29,7,noFB,-145.6265,244.1918,144.7994,-0.8271,61.46916667,61.46916667,0,0.734997,-244.1918,0
Test_29,8,noFB,102.22176,57.96083,-99.61391,-2.60785,45.91833333,45.91833333,0,0.580999,-57.96083,0
Test_29,9,noFB,-319.37191,244.9147,292.89879,-26.47312,102.8325,102.8325,0,0.5919988,-244.9147,0
Test_29,10,noFB,90.63215,38.22536,-87.32152,-3.31063,46.65666667,46.65666667,0,0.6789977,-38.22536,0
Test_29,11,FB,-101.5563,222.2549,131.6883,30.132,51.56,22.13416667,21.03629,0.7799964,-201.21861,0
Test_29,12,FB,33.95333,69.76651,-45.74737,11.79404,34.15916667,10.56666667,0,0.8009961,-69.76651,0
Test_29,13,FB,-226.6977,245.7719,206.6892,-20.0085,72.42083333,34.38666667,-26.90839,0.8029961,-272.68029,0
Test_29,14,FB,275.0711,42.26733,-289.3049,14.2338,95.525,44.26666667,8.733871,0.7099973,-33.533459,0
Test_29,15,FB,176.8174,212.6998,-130.9106,-45.9068,52.03333333,32.96916667,28.53242,0.2770029,-184.16738,0
Test_29,16,FB,26.8141,58.87846,-74.61936,47.80526,31.39166667,7.89,-32.18442,0.6769977,-91.06288,0
Test_29,17,FB,-158.6964,211.1369,149.4225,-9.2739,57.57583333,27.5925,-23.64976,0.7599967,-234.78666,0
Test_29,18,FB,1.8728,22.81506,-15.4797,13.6069,27.77583333,0.8425,3.927274,0.8639953,-18.887786,0
Test_29,19,FB,56.6511,207.0554,-74.618564,17.967464,34.34666667,13.52833333,30.45399,0.6969975,-176.60141,0
Test_29,20,FB,-296.396036,25.02596,213.84303,-82.553006,73.34666667,46.32833333,-24.13995,0.2710029,-49.16591,0
Test_29,21,FB,-275.1301,176.2668,309.4836,34.3535,81.36833333,41.48416667,68.5966,0.6039987,-107.6702,0
Test_29,22,FB,-46.7888,35.68821,83.8182,37.0294,31.38083333,12.69,14.65006,0.5649992,-21.03815,0
Test_29,23,FB,-181.0864,229.6393,211.4739,30.3875,57.56666667,27.58833333,45.93248,0.6729978,-183.70682,0
Test_29,24,FB,308.7733,82.97548,-315.9661,7.1928,80.53333333,39.72166667,-18.35678,0.6639979,-101.33226,0
Test_29,25,FB,-274.04165,258.741,313.56415,39.5225,78.77,36.29166667,0,0.6729978,-258.741,0
Test_29,26,FB,-231.62899,116.8198,274.23145,42.60246,86.735,29.90583333,-25.42446,0.7119973,-142.24426,0
Test_29,27,FB,-3.05013,338.3122,20.87909,17.82896,17.23833333,4.193333333,-15.37306,0.8249958,-353.68526,0
Test_29,28,FB,347.20579,153.919,-362.44243,15.23664,85.43833333,39.90916667,0,0.5659992,-153.919,0
Test_29,29,FB,-60.67787,327.9768,58.46795,-2.20992,30.7475,10.485,-11.332,0.6859976,-339.3088,0
Test_29,30,FB,63.39609,142.1747,-74.37538,10.97929,30.82583333,11.95416667,27.45166,0.7059973,-114.72304,0
Test_29,31,FB,261.64211,329.7878,-245.43798,-16.20413,70.34416667,35.00416667,30.9968,0.7079973,-298.791,0
Test_29,32,FB,233.61886,172.2357,-253.79027,20.17141,67.57416667,30.27916667,20.91358,0.6049986,-151.32212,0
Test_29,33,FB,139.18673,342.4572,-189.64189,50.45516,50.35916667,21.675,-93.21597,0.580999,-435.67317,0
Test_29,34,FB,-344.66912,125.5375,364.34536,19.67624,75.81,36.57416667,17.4474,0.5199997,-108.0901,0
Test_29,35,FB,-329.65308,312.2367,341.73765,12.08457,73.67416667,33.61083333,-22.3782,0.5709991,-334.6149,0
Test_29,36,FB,156.37503,132.604,-224.1614,67.78637,60.72916667,21.40083333,-4.753864,0.6279984,-137.357864,0
Test_29,37,FB,203.5832,260.8385,-234.6059,31.0227,58.77666667,27.31833333,30.01583,0.6359982,-230.82267,0
Test_29,38,FB,74.87571,65.61263,-124.37086,49.49515,39.26666667,15.5,-8.972164,0.6859976,-74.584794,0
Test_29,39,FB,-181.2105,217.6208,222.8317,41.6212,55.53333333,25.55833333,-4.403544,0.6459981,-222.024344,0
Test_29,40,FB,-206.6518,71.25675,258.9817,52.3299,60.175,22.975,21.65811,0.7009974,-49.59864,0
Test_29,41,FB,-246.6771,121.8033,338.4284,91.7513,71.46666667,29.18333333,-57.71046,0.6179985,-179.51376,0
Test_29,42,FB,51.3757,15.17137,-80.3122,28.9365,28.8,9.366666667,-0.8768201,0.6789977,-16.0481901,0
Test_29,43,FB,-350.006,184.3955,378.6795,28.6735,72.4,33.625,0,0.6599979,-184.3955,0
Test_29,44,FB,89.62853,21.88686,-118.21541,28.58688,33.05,13.43333333,22.29232,0.6359982,0.40546,0
Test_29,45,FB,295.6348,197.1744,-332.6299,36.9951,72.10833333,31.575,-28.23719,0.6379982,-225.41159,0
Test_29,46,FB,6.9178,349.571,-45.6542,38.7364,21.86666667,6.691666667,58.42406,0.8249958,-291.14694,0
Test_29,47,FB,54.1093,154.0629,-94.5383,40.429,26.48333333,9.366666667,-19.13583,0.7659966,-173.19873,0
Test_29,48,FB,-191.36541,312.0587,248.29952,56.93411,48.425,20.38333333,-1.112268,0.4270009,-313.170968,0
Test_29,49,FB,21.192,165.3703,-54.3358,33.1438,20.275,6.675,-23.79102,0.8629953,-189.16132,0
Test_29,50,FB,-196.04419,331.8862,270.69276,74.64857,57.21666667,22.79166667,0,0.7219971,-331.8862,0
Test_29,51,FB,117.889,210.3931,-127.34835,9.45935,33.05,14.26666667,14.75572,0.7049974,-195.63738,0
Test_29,52,FB,70.24668,35.7953,-115.72959,45.48291,28.89166667,10.75833333,-9.787739,0.7239971,-45.583039,0
Test_29,53,FB,61.0388,189.0333,-98.5925,37.5537,30.55833333,9.366666667,-5.934021,0.6699978,-194.967321,0
Test_29,54,FB,58.9504,348.5459,-69.0031,10.0527,25.74166667,9.175,17.34698,0.7619966,-331.19892,0
Test_29,55,FB,-12.1863,178.3897,33.2666,21.0803,21.01666667,5.1,13.99386,0.8479955,-164.39584,0
Test_29,56,FB,150.6309,1.868771,-174.19096,23.56006,40.725,17.95833333,0,0.6139985,-1.868771,0
Test_29,57,FB,-16.438,170.9433,53.3001,36.8621,27.40833333,5.583333333,12.50234,0.8019961,-158.44096,0
Test_29,58,FB,168.70847,6.033211,-224.72569,56.01722,51.38333333,18.99166667,11.74919,0.7429969,5.715979,0
Test_29,59,FB,-46.9937,146.1499,61.4595,14.4658,24.90833333,7.9,0,0.8519955,-146.1499,0
Test_29,60,FB,134.481,326.5418,-186.1254,51.6444,35.275,12.60833333,-7.282943,0.7289971,-333.824743,0
Test_29,61,FB,147.8922,47.66047,-220.96689,73.07469,43.90833333,19.01666667,-27.69672,0.7509968,-75.35719,0
Test_29,62,FB,247.9273,184.3643,-312.928553,65.001253,71.83333333,28.05833333,14.82174,0.5439994,-169.54256,0
Test_29,63,FB,279.02152,322.9776,-295.15157,16.13005,57.39166667,25.65833333,27.04448,0.5719991,-295.93312,0
Test_29,64,FB,-267.1517,138.402,346.9535,79.8018,68.025,27.68333333,-15.21835,0.4720004,-153.62035,0
Test_29,65,FB,-171.4686,29.23131,247.6689,76.2003,45.275,17.05,-27.9641,0.6229984,-57.19541,0
Test_29,66,FB,-99.42785,262.2112,108.24396,8.81611,27.675,9.358333333,-17.86867,0.7559967,-280.07987,0
Test_29,67,FB,-160.4040102,68.65347,238.9023,78.4982898,45.075,16.58333333,-11.87653,0.6959975,-80.53,0
Test_29,68,FB,199.80344,299.3111,-283.80751,84.00407,52.01666667,21.75833333,-5.088032,0.574999,-304.399132,0
Test_29,69,FB,143.0647,61.12146,-215.99,72.9253,44.85,14.59166667,0,0.6729978,-61.12146,0
Test_29,70,FB,-228.1288,189.7682,316.5634,88.4346,68.03333333,24.44166667,44.3462,0.5669991,-145.422,0
Test_29,71,FB,-235.136,87.60235,258.5654,23.4294,54.34166667,23.71666667,-18.90353,0.6999974,-106.50588,0
Test_29,72,FB,-58.3282,278.8526,100.3372,42.009,24.64166667,7.716666667,6.529066,0.7509968,-272.323534,0
Test_29,73,FB,188.82606,124.2355,-246.58766,57.7616,51.475,19.73333333,-15.71286,0.6869976,-139.94836,0
Test_29,74,FB,-222.8405,250.1962,304.8879,82.0474,71.45833333,23.15,0,0.6739978,-250.1962,0
Test_29,75,FB,-264.4982,133.0093,340.3311,75.8329,68.6,28.625,-7.403511,0.4570006,-140.412811,0
Test_29,76,FB,-170.558,15.02393,236.39556,65.83756,42.59166667,16.675,4.531259,0.7079973,-10.492671,0
Test_29,77,FB,157.5563,237.3485,-249.7652,92.2089,47.49166667,16.4,39.85076,0.5309996,-197.49774,0
Test_29,78,FB,311.7116,355.0418,-411.7648,100.0532,77.75833333,31.10833333,-18.385,0.655998,-373.4268,0
Test_29,79,FB,274.73769,92.13202,-384.07563,109.33794,69.325,26.75,54.27893,0.4560006,-37.85309,0
Test_29,80,FB,91.65341,182.0211,-147.2109,55.55749,28.7,8.816666667,0,0.7089973,-182.0211,0
Test_29,81,FB,-128.7604,242.756,189.56685,60.80645,40.375,14.45833333,-15.12871,0.6939975,-257.88471,0
Test_29,82,FB,-144.45841,104.809,239.42287,94.96446,49.425,14.81666667,-22.06314,0.6249984,-126.87214,0
Test_29,83,FB,44.52764,357.7914,-107.86473,63.33709,26.575,7.975,-32.97723,0.7879963,-390.76863,0
Test_29,84,FB,280.75328,149.174,-378.372,97.61872,79.89166667,31.3,21.70937,0.4610005,-127.46463,0
Test_29,85,FB,-155.7439,246.7049,234.63483,78.89093,39.16666667,14.825,15.7107,0.5929988,-230.9942,0
Test_29,86,FB,191.84414,118.3527,-255.5523,63.70816,49.175,17.54166667,9.255795,0.5729991,-109.096905,0
Test_29,87,FB,73.03285,248.8637,-128.47998,55.44713,27.325,10.11666667,-21.30363,0.7859963,-270.16733,0
Test_29,88,FB,-280.37171,35.13916,450.67442,170.30271,79.23333333,28.975,35.67903,0.6499981,0.53987,0
Test_29,89,FB,62.6711,18.66968,-72.9128,10.2417,22.5,6.316666667,17.16742,0.7849963,-1.50226,0
Test_29,90,FB,101.7115,213.6964,-169.54359,67.83209,31.39166667,8.816666667,-19.61401,0.6689978,-233.31041,0
Test_29,91,FB,-188.40762,351.2916,276.3973,87.98968,50.075,18.15,22.04398,0.6769977,-329.24762,0
Test_29,92,FB,232.97222,248.4165,-309.46762,76.4954,61.55833333,23.98333333,8.52037,0.6799977,-239.89613,0
Test_29,93,FB,-12.4392,12.50447,41.69584,29.25664,18.425,5.658333333,7.667947,0.8409956,-4.836523,0
Test_29,94,FB,-152.3059,197.8688,266.7979,114.492,55.26666667,15.475,-66.48676,0.6809977,-264.35556,0
Test_29,95,FB,149.5394,110.5126,-207.346085,57.806685,43.04166667,18.34166667,20.92977,0.6799977,-89.58283,0
Test_29,96,FB,280.44801,249.6835,-412.16805,131.72004,74.89166667,28.70833333,6.508072,0.6789977,-243.175428,0
Test_29,97,FB,151.19572,321.8646,-252.9339,101.73818,53.40833333,14.45833333,23.18351,0.6619979,-298.68109,0
Test_29,98,FB,-175.8204,70.572,286.35388,110.53348,50.99166667,16.75833333,-15.69109,0.7179972,-86.26309,0
Test_29,99,FB,-178.79969,353.3734,284.7909,105.99121,46.65,16.85,-3.662078,0.7119973,-357.035478,0
Test_29,100,FB,-356.39502,267.1242,412.66215,56.26713,78.24166667,32.15,-41.93465,0.6689978,-309.05885,0
Test_29,101,FB,286.21292,317.792,-405.4517,119.23878,76.08333333,27.41666667,8.899303,0.6399982,-308.892697,0
Test_29,102,FB,-144.2665,29.12758,245.183,100.9165,47.10833333,14.25833333,-14.45424,0.6709978,-43.58182,0
Test_29,103,FB,-277.08628,286.3492,411.98278,134.8965,72.48333333,25.65833333,0,0.574999,-286.3492,0
Test_29,104,FB,-112.63183,228.8503,181.33415,68.70232,41.75833333,15.85,2.008494,0.6429982,-226.841806,0
Test_29,105,FB,145.4106,97.31455,-250.835523,105.424923,52.2,17.50833333,-18.31982,0.657998,-115.63437,0
Test_29,106,FB,217.2095,201.0018,-362.399,145.1895,59.88333333,20.375,14.61644,0.6359982,-186.38536,0
Test_29,107,FB,-59.5691,256.7452,106.96231,47.39321,30.31666667,6.35,16.97498,0.7919962,-239.77022,0
Test_29,108,FB,151.77573,102.6254,-226.533,74.75727,49.075,18.175,0.932539,0.5269997,-101.692861,0
Test_29,109,FB,-102.2734,221.1104,161.9272,59.6538,30.26666667,10.28333333,0,0.653998,-221.1104,0
Test_29,110,FB,-19.422,74.51068,46.0237,26.6017,17.125,3.533333333,-29.40771,0.8249958,-103.91839,0
Test_29,111,FB,120.3908,267.2861,-214.91,94.5192,42.95833333,15.29166667,10.28387,0.6919975,-257.00223,0
Test_29,112,FB,319.958,15.40519,-452.2389,132.2809,75.84166667,27.16666667,7.897259,0.6669978,-7.507931,0
Test_29,113,FB,35.2086,70.97376,-84.8775,49.6689,23.33333333,5.566666667,-2.028461,0.8389956,-73.002221,0
Test_29,114,FB,-118.98254,238.942,216.052527,97.069987,41.19166667,10.93333333,2.166106,0.6799977,-236.775894,0
Test_29,115,FB,-172.91801,131.7087,346.33799,173.41998,55.725,15.375,38.86258,0.6989974,-92.84612,0
Test_29,116,FB,-206.00858,104.328,318.0973,112.08872,48.875,17.225,-5.402285,0.7119973,-109.730285,0
Test_29,117,FB,57.2649,22.14605,-92.3126,35.0477,20.375,6.133333333,7.154699,0.8199959,-14.991351,0
Test_29,118,FB,-225.888,201.6065,310.9878,85.0998,64.375,20.475,12.83904,0.813996,-188.76746,0
Test_29,119,FB,-0.2782,80.07526,2.2261,-1.9479,14.93333333,14.93333333,-25.82991,0.7539967,-105.90517,0
Test_29,120,FB,-305.1241,257.9037,433.7105,128.5864,60.65,22.8,24.98558,0.6679978,-232.91812,0
Test_29,121,FB,249.9738,232.4447,-398.5745,148.6007,68.33333333,23.16666667,-21.19437,0.654998,-253.63907,0
Test_29,122,FB,2.222,286.4217,-53.4471,51.2251,23.34166667,1.483333333,-15.3413,0.7689965,-301.763,0
Test_29,123,FB,-124.23365,77.0499,197.12598,72.89233,34.53333333,12.41666667,-21.43192,0.7689965,-98.48182,0
Test_29,124,FB,-133.1919,308.0932,213.61062,80.41872,37.04166667,12.51666667,51.85191,0.7019974,-256.24129,0
Test_29,125,FB,301.0144,188.124,-431.9598,130.9454,80.53333333,28.99166667,-29.24207,0.656998,-217.36607,0
Test_29,126,FB,-18.0905,249.7375,50.8518,32.7613,22.40833333,5.85,22.75056,0.7489968,-226.98694,0
Test_29,127,FB,-328.3587,81.58257,375.0742,46.7155,78.86666667,32.96666667,-5.629988,0.5559993,-87.212558,0
Test_29,128,FB,300.5296,295.8684,-406.3743,105.8447,70.06666667,27.78333333,-6.405241,0.6409982,-302.273641,0
Test_29,129,FB,-36.18941,21.21862,81.95567,45.76626,18.14166667,4.55,29.36122,0.7429969,8.1426,0
Test_29,130,FB,-102.10045,216.4777,166.572828,64.472378,28.50833333,8.341666667,2.445233,0.6939975,-214.032467,0
Test_29,131,FB,-280.6201,72.97903,441.6468,161.0267,72.68333333,21.23333333,-25.78975,0.7079973,-98.76878,0
Test_29,132,FB,104.19783,47.59758,-178.45748,74.25965,26.48333333,7.975,32.19401,0.6499981,-15.40357,0
Test_29,133,FB,-350.9435,187.5397,473.94681,123.00331,71.18333333,30.55833333,7.237183,0.7009974,-180.302517,0
Test_29,134,FB,192.11887,113.9306,-261.2068,69.08793,36.56666667,13.71666667,10.58156,0.6459981,-103.34904,0
Test_29,135,FB,133.5932,246.3838,-220.6982,87.105,35.93333333,13.53333333,0,0.654998,-246.3838,0
Test_29,136,FB,27.6495,3.321817,-65.9457,38.2962,17.50833333,4.741666667,14.31451,0.7489968,10.992693,0
Test_29,137,FB,-170.0011,176.2292,282.05296,112.05186,45.53333333,15.36666667,0,0.6989974,-176.2292,0
Test_29,138,FB,-231.5682,76.3661,362.022,130.4538,68.59166667,23.80833333,-15.00638,0.5669991,-91.37248,0
Test_29,139,FB,255.561,10.16005,-343.67524,88.11424,62.29166667,21.76666667,11.2178,0.6429982,1.05775,0
Test_29,140,FB,-164.1528,114.7179,266.0058,101.853,40.44166667,11.86666667,-29.21055,0.6319983,-143.92845,0
Test_29,141,FB,-65.5269,104.0318,122.1443,56.6174,25.46666667,6.966666667,10.59794,0.6999974,-93.43386,0
Test_29,142,FB,-115.5314,315.9082,152.8433,37.3119,32.95833333,11.4,-25.74506,0.4610005,-341.65326,0
Test_29,143,FB,-53.1342,173.7736,67.5964,14.4622,21.10833333,5.841666667,-8.130196,0.6779977,-181.903796,0
Test_29,144,FB,213.4253,342.7708,-333.2656,119.8403,61.38333333,21.30833333,-20.07376,0.6929975,-362.84456,0
Test_29,145,FB,-53.8798,65.36434,107.39035,53.51055,25.09166667,6.216666667,0,0.6919975,-65.36434,0
Test_29,146,FB,-233.5943,272.9091,377.6064,144.0121,58.125,19.35833333,10.38401,0.5909988,-262.52509,0
Test_29,147,FB,85.03607,218.7383,-176.13269,91.09662,29.075,6.408333333,-21.62739,0.7209972,-240.36569,0
Test_29,148,FB,-130.8934,331.0081,264.52004,133.62664,43.50833333,13.25,5.93387,0.6449981,-325.07423,0
Test_29,149,FB,320.7548,256.7977,-383.8987,63.1439,57.20833333,25.18333333,0,0.6939975,-256.7977,0
Test_29,150,FB,322.849,31.27746,-426.235,103.386,74.8,29.91666667,6.465375,0.6829976,-24.812085,0
Test_29,151,FB,-268.2084,130.004,394.1687,125.9603,66,24.18333333,-18.27498,0.7049974,-148.27898,0
Test_29,152,FB,-4.485,68.29461,25.674,21.189,15.575,4.783333333,-4.283993,0.7609966,-72.578603,0
Test_29,153,FB,-104.6655,251.0844,160.48582,55.82032,43.41666667,9.641666667,23.78761,0.730997,-227.29679,0
Test_29,154,FB,123.80163,104.1892,-177.8731,54.07147,28.14166667,9.358333333,16.48388,0.6599979,-87.70532,0
Test_29,155,FB,-289.06025,264.1161,349.05137,59.99112,59.06666667,28.70833333,6.508853,0.5879989,-257.607247,0
Test_29,156,FB,-197.30508,143.6015,296.4904,99.18532,50.81666667,18.25,-64.49581,0.6179985,-208.09731,0
Test_29,157,FB,257.97939,69.56487,-393.38782,135.40843,54.51666667,18.15,-6.139831,0.6069986,-75.704701,0
Test_29,158,FB,300.12252,142.921,-423.19968,123.07716,70.25833333,24.91666667,7.593943,0.5949988,-135.327057,0
Test_29,159,FB,343.6266,226.049,-422.3794,78.7528,61.19166667,27.41666667,30.35107,0.6499981,-195.69793,0
Test_29,160,FB,297.88228,330.7044,-407.35124,109.46896,62.4,22.15833333,4.895912,0.6229984,-325.808488,0
Test_29,161,FB,-12.4706,254.1414,37.7089,25.2383,12.24166667,2.975,-6.308469,0.6959975,-260.449869,0
Test_29,162,FB,79.62317,76.24818,-132.72596,53.10279,22.225,7.975,3.187969,0.6869976,-73.060211,0
Test_29,163,FB,-132.3314,223.6741,262.84469,130.51329,48.50833333,16.025,-6.30536,0.577999,-229.97946,0
Test_29,164,FB,235.43664,143.016,-331.3983,95.96166,66.19166667,25.75,0,0.6299983,-143.016,0
Test_29,165,FB,-278.24206,241.4258,452.92232,174.68026,72.10833333,24.73333333,-27.5718,0.5999987,-268.9976,0
Test_29,166,FB,-236.8168,222.9143,387.8271,151.0103,69.51666667,21.21666667,-18.42728,0.573999,-241.34158,0
Test_29,167,FB,2.8848,168.113,-63.8909,61.0061,16.76666667,1.016666667,-23.90875,0.732997,-192.02175,0
Test_29,168,FB,125.048,318.3536,-186.82649,61.77849,31.29166667,11.11666667,0.6881068,0.6649979,-317.6654932,0
Test_29,169,FB,-15.6144,95.97392,37.8756,22.2612,23.15833333,5.3,-13.00519,0.6239984,-108.97911,0
Test_29,170,FB,131.8085,274.9093,-278.22653,146.41803,39.70833333,11.49166667,-42.95367,0.6759977,-317.86297,0
Test_29,171,FB,334.33885,329.4724,-461.35786,127.01901,62.10833333,23.99166667,-69.69464,0.6609979,-399.16704,0
Test_29,172,FB,-70.0326,43.45163,116.8147,46.7821,29.075,9.375,14.40012,0.6699978,-29.05151,0
Test_29,173,FB,210.2714,239.2738,-362.1175,151.8461,61.28333333,21.025,6.890735,0.5669991,-232.383065,0
Test_29,174,FB,-97.77696,282.6877,147.67298,49.89602,34.425,8.45,0,0.655998,-282.6877,0
Test_29,175,FB,-294.8146,130.2185,393.2243,98.4097,62.03333333,23.81666667,0.80411,0.6999974,-129.41439,0
Test_29,176,FB,277.1141,56.82595,-430.0992,152.9851,72.95833333,25.65833333,-34.94093,0.6739978,-91.76688,0
Test_29,177,FB,334.1164,91.1808,-513.82259,179.70619,86.81666667,29.53333333,0,0.6499981,-91.1808,0
Test_29,178,FB,-101.3491,117.0321,150.76384,49.41474,29.175,8.641666667,12.09999,0.6659979,-104.93211,0
Test_29,179,FB,-98.71181,323.2339,140.85638,42.14457,32.875,9.283333333,5.241402,0.6659979,-317.992498,0
Test_29,180,FB,-19.7185,172.3874,48.3385,28.62,18.25,3.35,-28.39375,0.6709978,-200.78115,0
Test_29,181,FB,-182.26167,125.1808,304.89337,122.6317,44.06666667,14.825,7.548083,0.6799977,-117.632717,0
Test_29,182,FB,-113.0739,50.85162,198.41181,85.33791,30.64166667,9.266666667,-57.68325,0.5389995,-108.53487,0
Test_29,183,FB,3.32956,304.9659,-52.73568,49.40612,15.94166667,0.941666667,4.567076,0.7369969,-300.398824,0
Test_29,184,FB,-201.57874,107.6925,333.7425,132.16376,61.84166667,24.26666667,-19.41039,0.6089986,-127.10289,0
